epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,1048.51,0.51977,0.89345,0.90622,0.94389,0.97092,0.995,0.91115,0.43692,0.59815,0.69034,0.000915875,0.000915875,0.000915875
29,1085.47,0.51955,0.81635,0.89364,0.93022,0.96875,0.99324,0.87574,0.47641,0.76938,0.70198,0.0009035,0.0009035,0.0009035
30,1124.06,0.51988,0.84905,0.88716,0.89819,0.96875,0.97031,0.86109,0.49178,0.85647,0.71147,0.000891125,0.000891125,0.000891125
31,1162.33,0.53107,0.84779,0.8989,0.93614,0.96875,0.9836,0.86885,0.5286,0.70841,0.71338,0.00087875,0.00087875,0.00087875
32,1198.7,0.52851,0.8249,0.90496,0.93914,0.96875,0.96444,0.85006,0.46499,0.69355,0.69588,0.000866375,0.000866375,0.000866375
33,1236.28,0.55041,0.81831,0.90494,0.93784,0.96875,0.93499,0.82974,0.5019,0.63121,0.70116,0.000854,0.000854,0.000854
34,1272.42,0.53934,0.81831,0.9081,0.93957,0.96875,0.95879,0.85504,0.43994,0.59971,0.69446,0.000841625,0.000841625,0.000841625
35,1308.67,0.50411,0.78688,0.89216,0.99368,0.97274,0.995,0.9009,0.43251,0.51757,0.68638,0.00082925,0.00082925,0.00082925
36,1344.69,0.5282,0.79206,0.89327,0.97008,0.9921,0.995,0.89947,0.43931,0.53472,0.68945,0.000816875,0.000816875,0.000816875
37,1381.18,0.50919,0.72087,0.90257,0.94815,0.99439,0.995,0.91186,0.415,0.67205,0.68346,0.0008045,0.0008045,0.0008045
38,1419.55,0.5062,0.77183,0.88688,0.94029,0.97387,0.995,0.89891,0.4159,0.65531,0.68438,0.000792125,0.000792125,0.000792125
39,1456.27,0.52145,0.69778,0.89086,0.98018,0.97264,0.995,0.90702,0.42597,0.54052,0.69097,0.00077975,0.00077975,0.00077975
40,1494.47,0.51806,0.70849,0.9072,0.98326,0.97296,0.995,0.91099,0.4266,0.53326,0.68961,0.000767375,0.000767375,0.000767375
41,1535.6,0.48919,0.71662,0.8929,0.97018,0.97042,0.995,0.89261,0.42857,0.56414,0.69263,0.000755,0.000755,0.000755
42,1573.22,0.47997,0.68136,0.89359,0.94402,0.97037,0.995,0.87026,0.5174,0.51817,0.72294,0.000742625,0.000742625,0.000742625
43,1609.91,0.49337,0.67218,0.8862,0.94749,0.97244,0.995,0.87993,0.46102,0.56891,0.69953,0.00073025,0.00073025,0.00073025
44,1648.82,0.49866,0.69465,0.91585,0.94297,0.97146,0.995,0.87074,0.46337,0.52966,0.69794,0.000717875,0.000717875,0.000717875
45,1685.98,0.4806,0.64465,0.87755,0.90269,0.99249,0.995,0.89709,0.43693,0.64628,0.69161,0.0007055,0.0007055,0.0007055
46,1723.11,0.48536,0.71104,0.89727,0.9047,0.99529,0.995,0.90567,0.41465,0.6795,0.68485,0.000693125,0.000693125,0.000693125
47,1760.78,0.46128,0.61093,0.88364,0.993,0.99281,0.995,0.89582,0.44624,0.41778,0.69441,0.00068075,0.00068075,0.00068075
48,1798.6,0.50419,0.63633,0.90828,0.97871,0.97379,0.995,0.89381,0.40813,0.41222,0.68599,0.000668375,0.000668375,0.000668375
49,1835.84,0.46965,0.65802,0.86691,0.94308,0.97137,0.995,0.89933,0.40115,0.4589,0.68448,0.000656,0.000656,0.000656
50,1873.31,0.44951,0.62025,0.8839,0.93908,0.96875,0.99324,0.89967,0.39575,0.45736,0.68207,0.000643625,0.000643625,0.000643625
51,1909.45,0.51598,0.7005,0.90414,0.93189,0.96875,0.96546,0.88398,0.41729,0.48766,0.68854,0.00063125,0.00063125,0.00063125
52,1949.29,0.48947,0.64488,0.89127,0.93284,0.96875,0.96546,0.87844,0.43004,0.50881,0.69094,0.000618875,0.000618875,0.000618875
53,1983.98,0.4836,0.62363,0.86471,0.94175,0.97201,0.98111,0.90131,0.43017,0.50421,0.68718,0.0006065,0.0006065,0.0006065
54,2018.45,0.44724,0.58442,0.87866,0.94171,0.9713,0.96722,0.87964,0.44328,0.48826,0.69111,0.000594125,0.000594125,0.000594125
55,2052.83,0.4902,0.58766,0.88848,0.93732,0.97055,0.96056,0.87043,0.44549,0.51084,0.70042,0.00058175,0.00058175,0.00058175
56,2086.66,0.47307,0.63285,0.88035,0.93137,0.97076,0.96722,0.88159,0.44044,0.59395,0.70051,0.000569375,0.000569375,0.000569375
57,2120.24,0.45856,0.613,0.88393,0.92737,0.971,0.94667,0.84017,0.49849,0.52012,0.70142,0.000557,0.000557,0.000557
58,2154.03,0.46649,0.56675,0.88549,0.94096,0.97064,0.96056,0.86135,0.44698,0.45278,0.6924,0.000544625,0.000544625,0.000544625
59,2188.3,0.48507,0.60285,0.87655,0.94252,0.97078,0.995,0.88838,0.44344,0.40622,0.69772,0.00053225,0.00053225,0.00053225
60,2223.15,0.47988,0.58287,0.8863,0.94152,0.97079,0.995,0.87836,0.5005,0.39512,0.71888,0.000519875,0.000519875,0.000519875
61,2263.27,0.47873,0.54153,0.87982,0.94027,0.97065,0.995,0.89858,0.45562,0.4111,0.69661,0.0005075,0.0005075,0.0005075
62,2297.09,0.4745,0.52594,0.88126,0.94111,0.97059,0.995,0.91177,0.41215,0.39521,0.68653,0.000495125,0.000495125,0.000495125
63,2333.34,0.47046,0.5349,0.90389,0.9397,0.96875,0.98657,0.9139,0.41363,0.41687,0.69024,0.00048275,0.00048275,0.00048275
64,2370.14,0.46331,0.56889,0.88244,0.93763,0.96875,0.97268,0.87932,0.41231,0.44367,0.69058,0.000470375,0.000470375,0.000470375
65,2407.07,0.46584,0.53088,0.89294,0.93921,0.97054,0.98833,0.90987,0.41031,0.47367,0.68647,0.000458,0.000458,0.000458
66,2446.77,0.45313,0.51213,0.87483,0.9377,0.96875,0.98657,0.8894,0.41594,0.47023,0.68693,0.000445625,0.000445625,0.000445625
67,2482.37,0.46494,0.545,0.86995,0.99843,0.97266,0.995,0.91028,0.42679,0.44657,0.68858,0.00043325,0.00043325,0.00043325
68,2518.48,0.45405,0.56749,0.86835,0.94101,0.97058,0.995,0.91572,0.4149,0.4719,0.68658,0.000420875,0.000420875,0.000420875
69,2560.61,0.44155,0.50705,0.86951,0.93633,0.96875,0.98657,0.89869,0.40637,0.43423,0.68302,0.0004085,0.0004085,0.0004085
70,2595.55,0.46854,0.586,0.8859,0.94076,0.97048,0.95333,0.87785,0.39985,0.40004,0.68091,0.000396125,0.000396125,0.000396125
71,2630.44,0.43155,0.52626,0.85185,0.94299,0.9712,0.995,0.91861,0.39395,0.34647,0.68116,0.00038375,0.00038375,0.00038375
72,2667.74,0.44288,0.56104,0.8919,0.94284,0.97082,0.995,0.91924,0.39387,0.35529,0.68166,0.000371375,0.000371375,0.000371375
73,2707.02,0.46062,0.48513,0.8721,0.94141,0.97055,0.98111,0.9082,0.3991,0.36654,0.68353,0.000359,0.000359,0.000359
74,2746.47,0.44502,0.55473,0.85975,0.94136,0.97054,0.995,0.92999,0.40734,0.36605,0.68637,0.000346625,0.000346625,0.000346625
75,2785.95,0.4268,0.48322,0.86679,0.94254,0.97046,0.995,0.91097,0.40885,0.36299,0.6909,0.00033425,0.00033425,0.00033425
76,2823.89,0.43288,0.50533,0.88936,0.94329,0.97063,0.995,0.90219,0.40724,0.35868,0.68946,0.000321875,0.000321875,0.000321875
77,2862.34,0.43298,0.47452,0.8684,0.94257,0.9706,0.995,0.89473,0.41888,0.36317,0.68862,0.0003095,0.0003095,0.0003095
78,2898.65,0.42986,0.52889,0.88366,0.94158,0.97062,0.995,0.89488,0.43486,0.37718,0.69285,0.000297125,0.000297125,0.000297125
79,2936.66,0.43176,0.45005,0.87289,0.9397,0.96875,0.98657,0.88474,0.41065,0.37883,0.68713,0.00028475,0.00028475,0.00028475
80,2975.07,0.44839,0.49505,0.87796,0.94159,0.97328,0.98833,0.90541,0.39278,0.37598,0.68193,0.000272375,0.000272375,0.000272375
81,3018.79,0.44428,0.52973,0.87707,0.94339,0.97283,0.995,0.92312,0.39254,0.37071,0.68091,0.00026,0.00026,0.00026
82,3054.44,0.43905,0.48935,0.87427,0.94327,0.97312,0.995,0.90958,0.39818,0.36464,0.68146,0.000247625,0.000247625,0.000247625
83,3092.47,0.43557,0.42993,0.86921,0.94261,0.97172,0.995,0.91245,0.40381,0.38702,0.68249,0.00023525,0.00023525,0.00023525
84,3129.82,0.4272,0.46468,0.88192,0.9428,0.97051,0.995,0.91823,0.40177,0.39267,0.6823,0.000222875,0.000222875,0.000222875
85,3167.47,0.42776,0.48312,0.85728,0.94294,0.97033,0.995,0.9159,0.40404,0.3882,0.6836,0.0002105,0.0002105,0.0002105
86,3207.17,0.41169,0.46508,0.8584,0.96334,0.97099,0.995,0.91432,0.40829,0.38172,0.68542,0.000198125,0.000198125,0.000198125
87,3246.38,0.4277,0.43804,0.87192,0.95891,0.9711,0.995,0.9152,0.40475,0.3573,0.68282,0.00018575,0.00018575,0.00018575
88,3284.93,0.44983,0.48855,0.87114,0.95558,0.97134,0.995,0.92529,0.39712,0.34403,0.68063,0.000173375,0.000173375,0.000173375
89,3319.77,0.4141,0.44059,0.85351,0.96578,0.97124,0.995,0.93007,0.4024,0.33923,0.68093,0.000161,0.000161,0.000161
90,3354.68,0.40956,0.41477,0.87503,0.97669,0.97114,0.995,0.93126,0.40914,0.34339,0.6816,0.000148625,0.000148625,0.000148625
91,3389.18,0.39554,0.39707,0.82551,0.94321,0.97054,0.995,0.9198,0.42418,0.3581,0.68456,0.00013625,0.00013625,0.00013625
92,3428.12,0.3827,0.42276,0.83682,0.94195,0.97059,0.995,0.92622,0.42898,0.37045,0.68462,0.000123875,0.000123875,0.000123875
93,3467.79,0.37885,0.42579,0.82782,0.94147,0.97063,0.995,0.92578,0.41812,0.3705,0.68283,0.0001115,0.0001115,0.0001115
94,3516.32,0.38032,0.40048,0.82756,0.94204,0.97039,0.995,0.9179,0.4112,0.37168,0.68194,9.9125e-05,9.9125e-05,9.9125e-05
95,3568.03,0.38644,0.4021,0.83633,0.94341,0.97001,0.995,0.91878,0.41054,0.36224,0.68281,8.675e-05,8.675e-05,8.675e-05
96,3621.01,0.38964,0.40446,0.83807,0.95095,0.97003,0.995,0.92144,0.41133,0.34856,0.68251,7.4375e-05,7.4375e-05,7.4375e-05
97,3665.89,0.37648,0.396,0.83091,0.94325,0.96976,0.995,0.93202,0.411,0.3537,0.68185,6.2e-05,6.2e-05,6.2e-05
98,3708.32,0.37967,0.40894,0.84148,0.95079,0.97003,0.995,0.92486,0.40649,0.34253,0.6814,4.9625e-05,4.9625e-05,4.9625e-05
99,3752.04,0.38128,0.40997,0.83894,0.95266,0.97063,0.995,0.9339,0.39732,0.33774,0.68031,3.725e-05,3.725e-05,3.725e-05
100,3794.9,0.37983,0.38737,0.82909,0.94392,0.97095,0.995,0.93282,0.39536,0.34423,0.68041,2.4875e-05,2.4875e-05,2.4875e-05
